id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_category
57468,"modern, large east village loft",239208,ori,manhattan,east village,40.72821,-73.98701,entire home/apt,189,3,205,2019-06-23,1.96,1,0,Medium
57618,"great new apt, close to everything",274557,ana,manhattan,hell's kitchen,40.7672,-73.98508,entire home/apt,250,3,94,2019-06-09,0.96,1,3,Luxury
57740,quiet & clean retreat in the city,275459,i,manhattan,east village,40.73012,-73.99053,entire home/apt,239,3,7,2019-05-24,0.07,1,351,Medium
57754,stylish large gramercy loft!,275578,r,manhattan,flatiron district,40.7403,-73.98498,entire home/apt,305,2,108,2019-06-30,1.09,1,201,Luxury
57874,the brownstone-luxury 1 bd apt/nyc,276291,simon,manhattan,harlem,40.80931,-73.94343,entire home/apt,155,3,222,2019-06-26,2.1,2,232,Medium
58059,private room on historic sugar hill,277379,agnes,manhattan,harlem,40.8251,-73.94287,private room,60,1,458,2019-07-03,4.58,2,258,Budget
58062,south slope green,277394,linda,brooklyn,windsor terrace,40.6585,-73.98397,private room,135,2,21,2019-05-17,0.26,1,272,Medium
58467,"17 flr. manhattan views, nr. subway",279797,dave,manhattan,roosevelt island,40.76193,-73.9501,private room,120,7,17,2019-05-08,0.3,1,341,Medium
59014,"spacious 1br, adorable clean quiet",282927,drica,manhattan,lower east side,40.72052,-73.98589,entire home/apt,150,3,41,2019-01-02,0.39,1,244,Medium
59642,franklin st flat in trendy greenpoint brooklyn,274782,betty,brooklyn,greenpoint,40.73401,-73.95967,entire home/apt,135,2,69,2019-05-19,0.67,1,12,Medium
59709,"artistic, cozy, and spacious w/ patio! sleeps 5",186084,ricardo & ashlie,manhattan,chinatown,40.71756,-73.99503,entire home/apt,250,4,18,2019-07-01,0.18,2,265,Luxury
60457,spacious greenwich village apt,99212,jessica,manhattan,greenwich village,40.73194,-73.99474,entire home/apt,225,5,10,2019-05-11,0.1,1,91,Medium
60666,city room - private luxury suite,256161,wayne,manhattan,harlem,40.8118,-73.94434,private room,92,1,189,2019-06-11,1.82,5,253,Budget
60673,private room/bath luxurious harlem,249372,cynthia,manhattan,harlem,40.81583,-73.94707,private room,175,2,1,2018-10-07,0.11,1,365,Medium
60680,the gem of the east village,292630,mich,manhattan,east village,40.72654,-73.98049,entire home/apt,99,2,127,2019-06-20,1.22,1,320,Budget
60794,"bright and spacious, garden below!",293394,rachel,manhattan,upper west side,40.80021,-73.96071,entire home/apt,195,4,4,2017-08-25,0.04,1,0,Medium
60948,accommodations galore #2,126607,laurine,manhattan,east harlem,40.80942,-73.93936,entire home/apt,140,3,135,2019-06-20,1.3,3,192,Medium
61167,colorful private one bedroom apt,295760,greta,manhattan,little italy,40.71961,-73.9954,entire home/apt,135,2,21,2015-12-12,0.2,1,0,Medium
61492,exclusive room with private bath in  les,297769,tunji,manhattan,chinatown,40.71445,-73.9908,private room,120,4,171,2019-06-23,1.8,2,353,Medium
62095,bk sweet suite w/kitchen&fullbath,281764,colette&sean,brooklyn,east flatbush,40.64446,-73.9503,entire home/apt,65,3,238,2019-06-14,2.3,1,2,Budget
62430,brownstone sundrenched beauty,197755,sheila,brooklyn,bushwick,40.688,-73.9171,entire home/apt,99,3,111,2019-06-22,2.13,1,68,Budget
62452,a special!! private room in ny,303939,lissette,staten island,tompkinsville,40.63536,-74.08537,private room,36,2,193,2019-06-25,1.85,6,360,Budget
62461,b nyc staten alternative...,303939,lissette,staten island,tompkinsville,40.63627,-74.08543,private room,37,2,147,2019-06-10,1.44,6,0,Budget
62787,c private room by the ferry,303939,lissette,staten island,tompkinsville,40.63518,-74.08546,private room,37,2,177,2019-07-02,1.71,6,320,Budget
62891,smallest house in the village,306545,olivia,manhattan,east village,40.72477,-73.98161,entire home/apt,175,3,185,2019-05-24,1.78,2,326,Medium
62903,beautiful modern studio apartment in heart of nyc,306605,daniel,manhattan,chelsea,40.74238,-73.99567,entire home/apt,205,9,62,2019-06-21,0.7,2,76,Medium
62925,beautiful landmarked duplex,306739,maya,brooklyn,greenpoint,40.72945,-73.95511,entire home/apt,285,3,124,2019-06-16,1.22,3,279,Luxury
63299,brooklyn > guest room w/ queen bed in williamsburg,308875,scott,brooklyn,williamsburg,40.70763,-73.95177,private room,59,2,181,2019-06-23,1.77,2,15,Budget
63320,d private che@p room 2 explore nyc,303939,lissette,staten island,tompkinsville,40.63481,-74.08519,private room,36,2,333,2019-07-02,3.19,6,340,Budget
63360,safe cute near subway& manhattan ny ny retro style,307962,dennis & naoko,queens,astoria,40.75384,-73.91433,entire home/apt,99,5,441,2019-06-24,4.5,1,226,Budget
63546,large and cozy private bedroom,308652,antonín,brooklyn,kensington,40.64106,-73.97426,private room,39,1,45,2019-05-16,0.46,2,365,Budget
63588,ll3,295128,carol gloria,bronx,clason point,40.81309,-73.85514,private room,90,2,0,,0.0,7,349,Budget
63610,dominique's ny mini efficiency* wifi*metro*quiet,310670,vie,bronx,eastchester,40.88057,-73.83572,entire home/apt,105,2,38,2019-06-27,0.5,13,365,Medium
63657,"private, large & sunny top floor apt  w/w&d",170510,renée,brooklyn,bedford-stuyvesant,40.68236,-73.94314,entire home/apt,135,2,248,2019-06-25,2.39,2,11,Medium
63719,bedroom1 for rent 10min from manhan,311286,helene,brooklyn,bedford-stuyvesant,40.68503,-73.95385,private room,70,3,36,2018-08-19,0.41,4,281,Budget
63913,"hosting your  sunny, spacious nyc room",312288,paula,manhattan,inwood,40.86648,-73.9263,private room,75,7,0,,0.0,2,323,Budget
64015,prime east village 1 bedroom,146944,david,manhattan,east village,40.72807,-73.98594,entire home/apt,200,3,0,,0.0,1,0,Medium
64107,brooklyn  studio apartment,313317,niya,brooklyn,crown heights,40.6778,-73.94339,private room,100,3,279,2019-06-24,2.69,1,301,Medium
64277,bedroom2 for rent  10min from manh,311286,helene,brooklyn,bedford-stuyvesant,40.68317,-73.94701,private room,70,4,18,2019-01-02,0.22,4,189,Budget
64314,cozy bedroom in lovely garden apt,314256,debbie,brooklyn,crown heights,40.6761,-73.9529,private room,110,6,50,2019-05-26,3.55,1,0,Medium
64365,crown heights garden apt.,314582,anthony,brooklyn,crown heights,40.67586,-73.95155,private room,60,2,227,2019-06-27,2.27,2,287,Budget
64837,enjoy downtown nyc!!,46978,edward,manhattan,east village,40.72321,-73.98157,private room,68,2,203,2019-06-23,1.96,2,86,Budget
65019,charming uws treehouse apt,317809,claire,manhattan,upper west side,40.77956,-73.98098,entire home/apt,115,2,210,2019-07-06,2.1,1,261,Medium
65268,share a home - $75 for 1 bdrm/++ for 2 - brooklyn,319092,juhli,brooklyn,bedford-stuyvesant,40.68276,-73.95264,private room,75,5,64,2019-01-05,0.67,1,68,Budget
65556,"room in s3rd/bedford, williamsburg",320422,marlon,brooklyn,williamsburg,40.71368,-73.9626,private room,60,3,0,,0.0,1,0,Budget
65562,charming east village 2 (or 1) br,320450,mary d,manhattan,east village,40.72956,-73.98158,entire home/apt,129,7,5,2019-01-03,0.15,1,231,Medium
65615,farmhouse apartment in williamsburg,320761,valerie,brooklyn,williamsburg,40.71069,-73.95175,entire home/apt,130,10,49,2019-06-29,0.48,1,152,Medium
65660,bright+spacious williamsburg abode!,320538,larissa,brooklyn,williamsburg,40.70863,-73.94641,entire home/apt,95,4,132,2019-07-07,1.27,1,46,Budget
65813,"suite sugar hill, harlem, private rm in hosted apt",321756,eric,manhattan,harlem,40.82888,-73.94307,private room,75,3,20,2019-01-02,0.26,1,364,Budget
65834,beautiful 1 bedroom apt park slope,321934,jessica,brooklyn,park slope,40.67319,-73.97323,entire home/apt,175,2,11,2013-05-02,0.11,1,246,Medium
66008,charming carroll gardens apt.,322884,melissa,brooklyn,carroll gardens,40.67846,-73.99443,entire home/apt,190,3,51,2019-07-01,0.57,1,288,Medium
66251,east village loft with piano & patio,324460,samir,manhattan,east village,40.72681,-73.98534,entire home/apt,212,3,67,2019-06-25,1.31,1,51,Medium
66275,lower east side magic room,314941,tony,manhattan,lower east side,40.71904,-73.99392,private room,95,1,109,2019-06-23,1.11,3,364,Budget
66451,**fantastic williamsburg apt**,325389,luis fernando,brooklyn,williamsburg,40.71031,-73.9583,entire home/apt,140,2,9,2019-02-16,0.11,1,254,Medium
66718,west harlem home base - eco-apt.,136227,henning,manhattan,harlem,40.81322,-73.95306,entire home/apt,135,6,187,2019-06-23,1.87,1,189,Medium
66741,charming garden apt in park slope,327673,stefano,brooklyn,park slope,40.67732,-73.98225,entire home/apt,150,2,214,2019-06-23,2.08,2,263,Medium
66974,"lovely, modern, garden apartment",329436,jana,brooklyn,gowanus,40.68076,-73.9896,entire home/apt,190,3,69,2019-07-01,0.79,2,258,Medium
67397,soha comfort-by nw central park!,332189,elise,manhattan,morningside heights,40.80393,-73.95838,private room,122,3,93,2019-06-22,0.93,1,246,Medium
68099,cozy room in upper west side,323517,deda,manhattan,upper west side,40.80082,-73.9652,private room,109,1,104,2019-06-25,1.05,2,364,Medium
68403,the cozy brownstone inn (discount)!,240427,naimah,brooklyn,bedford-stuyvesant,40.683,-73.91981,entire home/apt,145,3,127,2019-06-24,1.25,2,72,Medium
68735,prewar penthouse w private terrace,342054,violetta,manhattan,upper west side,40.78971,-73.9729,entire home/apt,195,11,30,2019-06-13,0.32,1,249,Medium
68765,designer 2.5 br loft in carroll gardens by subway,282655,jenna,brooklyn,carroll gardens,40.67817,-73.99495,entire home/apt,250,2,106,2019-06-27,1.34,3,272,Luxury
68900,bright beautiful brooklyn,343250,jason,brooklyn,greenpoint,40.73119,-73.95578,private room,125,3,6,2016-11-13,0.1,1,325,Medium
69921,brooklyn writer's nook,155689,joab,brooklyn,bushwick,40.70514,-73.91922,private room,70,5,47,2019-06-29,0.49,1,203,Budget
70095,private bedroom in large nyc apartment,353965,mary and geoff,manhattan,inwood,40.86713,-73.92811,private room,90,2,120,2019-06-30,1.27,1,132,Budget
70128,"large, sunny room east village nyc",354330,eyal,manhattan,east village,40.73198,-73.98881,private room,65,3,52,2019-01-10,0.63,1,5,Budget
71010,all that jazz. uptown style on sugar hill.,361855,kurt,manhattan,washington heights,40.83494,-73.93869,entire home/apt,250,3,32,2019-05-24,0.43,2,276,Luxury
71384,gigantic private brooklyn loft!,365153,ben,brooklyn,greenpoint,40.72898,-73.95552,entire home/apt,229,1,50,2014-05-13,0.5,1,188,Medium
72265,private room in cozy greenpoint,340692,vanessa,brooklyn,greenpoint,40.72646,-73.95341,private room,59,3,29,2019-06-16,0.36,1,15,Budget
74073,food & music dream apartment in williamsburg,211877,daniel,brooklyn,williamsburg,40.71015,-73.96101,entire home/apt,195,4,59,2019-06-23,0.6,1,71,Medium
74240,french garden cottage off bedford,389924,patty,brooklyn,williamsburg,40.71903,-73.9597,entire home/apt,169,1,68,2019-06-07,0.67,2,215,Medium
74680,one bedroom mini studio - free wifi,265109,nazleen,queens,astoria,40.77635,-73.93426,entire home/apt,115,2,198,2019-05-31,2.01,1,257,Medium
74860,"sunlit and cozy williamsburg/greenpoint, brooklyn",394752,allison,brooklyn,greenpoint,40.72488,-73.95018,private room,55,2,1,2011-03-28,0.01,1,0,Budget
75193,brooklyn > guest room w/ king bed in williamsburg,308875,scott,brooklyn,williamsburg,40.71398,-73.95763,private room,69,2,220,2019-06-22,2.17,2,8,Budget
75635,bright cozy chinatown studio apt.,401696,patricia,manhattan,lower east side,40.71876,-73.98394,entire home/apt,150,3,286,2019-06-27,2.81,1,191,Medium
76761,eveland the place to stay & enjoy a 5-⭐️ 2bdrm,118971,evelyn,brooklyn,south slope,40.66552,-73.99019,entire home/apt,169,2,398,2019-06-28,3.97,3,182,Medium
77765,superior @ box house,417504,the box house hotel,brooklyn,greenpoint,40.73749,-73.95292,private room,179,3,36,2019-07-01,0.36,28,79,Medium
77936,hells kitchen garden of eden,134355,moss owen,manhattan,hell's kitchen,40.76248,-73.9913,private room,150,3,36,2019-06-14,0.36,1,49,Medium
78919,"historic house boerum hill, bk, nyc",422561,nancy,brooklyn,boerum hill,40.68674,-73.98876,entire home/apt,135,4,6,2016-02-05,0.1,1,0,Medium
80493,cozy room in east village with ac,434987,jennifer,manhattan,east village,40.72329,-73.98486,private room,71,2,182,2019-07-04,1.81,1,200,Budget
81739,loft w/ terrace @ box house hotel,417504,the box house hotel,brooklyn,greenpoint,40.73842,-73.95312,private room,249,3,2,2011-05-12,0.02,28,60,Medium
82549,columbia castle in brooklyn heights,448312,christopher,brooklyn,brooklyn heights,40.6926,-73.99832,private room,100,3,66,2016-09-16,0.68,2,0,Medium
82550,columbia castle 2 br,448312,christopher,brooklyn,brooklyn heights,40.69441,-73.99771,entire home/apt,200,3,80,2019-06-30,0.85,2,106,Medium
82638,"charming artist's flat, east village",449787,sarah,manhattan,east village,40.72399,-73.98374,entire home/apt,169,4,240,2019-06-06,2.4,1,276,Medium
82928,beautiful 2 bedroom apartment,451545,ruthven,brooklyn,bedford-stuyvesant,40.6824,-73.94615,entire home/apt,185,3,46,2019-07-02,1.07,1,248,Medium
83243,brooklyn cove studio apt w/ garden!!,453519,julian,brooklyn,bushwick,40.68949,-73.91708,entire home/apt,65,2,228,2019-06-10,2.27,1,194,Budget
83847,east village designer's 1-br apt,410094,yvette,manhattan,east village,40.72451,-73.98094,entire home/apt,225,2,33,2019-01-02,0.33,1,0,Medium
84010,superior @ box house,417504,the box house hotel,brooklyn,greenpoint,40.73813,-73.95394,private room,179,3,13,2019-06-27,0.14,28,81,Medium
84059,so much room in brooklyn,459054,famous,brooklyn,crown heights,40.67591,-73.94715,entire home/apt,150,5,5,2018-07-22,0.05,1,0,Medium
84659,large studio--heart of east village,462776,kyle,manhattan,east village,40.72843,-73.98895,entire home/apt,139,1,388,2019-06-26,3.88,1,142,Medium
84905,huge.bright.clean.safe. private room,464506,ange,manhattan,two bridges,40.71271,-73.99776,private room,95,3,223,2019-06-23,2.22,2,60,Budget
86215,modern spacious 2 br apt downtown manhattan,327900,t,manhattan,lower east side,40.71965,-73.98766,entire home/apt,150,2,151,2019-06-24,1.51,2,52,Medium
89621,"wonderful, comfortable studio",209460,marylyn,brooklyn,bedford-stuyvesant,40.68048,-73.94911,entire home/apt,90,3,218,2019-06-28,2.26,4,324,Budget
93313,maison des sirenes 2,25183,nathalie,brooklyn,bedford-stuyvesant,40.68314,-73.93963,entire home/apt,120,2,75,2019-06-23,0.76,2,237,Medium
94035,"modern, safe, clean, bright room in astoria for 2",35375,savannah,queens,astoria,40.75961,-73.91117,private room,80,1,42,2019-07-06,1.21,2,365,Budget
94477,the vernon on greene,478395,jason,brooklyn,bedford-stuyvesant,40.69305,-73.93185,entire home/apt,175,2,370,2019-07-05,3.74,1,204,Medium
94783,"beautiful, bright’s, warm & spacious 1.5br apt",473113,keishera,brooklyn,crown heights,40.67174,-73.95663,entire home/apt,120,5,104,2019-06-21,1.04,1,272,Medium
95747,lovely 1br in tree-lined wburg,509341,tessa,brooklyn,williamsburg,40.71055,-73.95098,entire home/apt,140,7,13,2016-07-18,0.13,1,0,Medium
95883,spacious loft in clinton hill,509918,eduardo,brooklyn,bedford-stuyvesant,40.69465,-73.95458,entire home/apt,200,5,4,2018-12-26,0.07,1,9,Medium
96471,"the brooklyn waverly, one bedroom",116599,sahr,brooklyn,clinton hill,40.68413,-73.96542,private room,165,4,11,2019-06-07,0.11,3,365,Medium
98330,lovely apartment in the heart of ny,31374,shon,manhattan,kips bay,40.73877,-73.97707,entire home/apt,125,4,1,2012-01-03,0.01,3,181,Medium
99070,comfortable cozy space in el barrio,522065,liz and melissa,manhattan,east harlem,40.79406,-73.94102,shared room,65,7,131,2019-05-26,1.31,2,0,Budget
100002,"manhattan neat, nice, bright room",523218,giorgio,manhattan,washington heights,40.85295,-73.93361,private room,67,2,136,2019-06-17,1.37,1,296,Budget
100186,large brand new park slope 1br,526805,mi,brooklyn,gowanus,40.66918,-73.99187,entire home/apt,130,7,98,2019-06-28,0.99,1,35,Medium
101053,colorful artistic williamsburg apt,530032,lee and tara,brooklyn,williamsburg,40.71125,-73.95613,private room,100,3,31,2019-03-01,0.31,1,0,Medium
103161,artsy topfloor apt in prime bedford williamsburg,465278,ade,brooklyn,williamsburg,40.71577,-73.96053,entire home/apt,190,3,124,2019-06-26,1.76,1,359,Medium
103806,bohemian east village 2 bed haven,251176,jason,manhattan,east village,40.72577,-73.98745,entire home/apt,249,5,166,2019-05-27,1.68,2,365,Medium
106363,bright room with a great river view,551055,alicia,manhattan,harlem,40.82773,-73.95231,private room,60,3,380,2019-06-26,3.83,2,247,Budget
106647,tree lined block modern apartment,552679,olivia,brooklyn,bedford-stuyvesant,40.68505,-73.95684,entire home/apt,135,2,86,2019-06-16,0.87,1,102,Medium
107630,sweet historic greenpoint duplex,306739,maya,brooklyn,greenpoint,40.72911,-73.95493,entire home/apt,175,3,248,2019-06-20,2.53,3,274,Medium
107895,riverside charm with fire place,3088389,kai,manhattan,upper west side,40.77944,-73.98567,entire home/apt,120,5,49,2019-06-19,0.56,1,201,Medium
112100,sunny 3br apt ideal for family,572527,marine,brooklyn,crown heights,40.67539,-73.96093,entire home/apt,165,7,3,2013-01-01,0.03,1,157,Medium
112304,cozy private room in west harlem!,573316,kelli,manhattan,harlem,40.8054,-73.95189,private room,90,1,1,2016-01-02,0.02,1,0,Budget
112359,ues quiet & spacious 1 bdrm for 4,571952,olivia,manhattan,upper east side,40.78491,-73.9508,entire home/apt,225,2,56,2018-12-28,0.57,1,312,Medium
112435,all about a very comfortable room..,181376,carol,brooklyn,fort greene,40.69088,-73.97307,private room,95,2,163,2019-05-24,1.66,2,331,Budget
113265,brooklyn- crown heights garden apt.,314582,anthony,brooklyn,crown heights,40.67555,-73.95057,private room,55,2,247,2019-06-21,2.51,2,275,Budget
113945,cozy room in time square!,275582,natalia,manhattan,hell's kitchen,40.75835,-73.99193,private room,85,10,116,2019-05-11,1.17,1,174,Budget
114229,lower east side 2 bedroom apt,314941,tony,manhattan,lower east side,40.71895,-73.99434,entire home/apt,211,1,52,2019-06-08,0.6,3,361,Medium
114969,"manhattan studio, perfect location",582598,andrey,manhattan,midtown,40.75579,-73.96699,entire home/apt,145,6,39,2018-09-24,0.4,1,0,Medium
115678,your stunning vacation apartment!,127772,will,manhattan,harlem,40.81822,-73.94095,entire home/apt,99,1,320,2019-06-23,3.23,1,220,Budget
